pressure_extend,pressure_retract,position,velocity,pressure_diff,fault_any
245.11,3.92,1.2019,0.0003,241.19000000000003,1
243.95,2.9,1.2003,-0.0131,241.05,1
244.08,4.53,1.2,0.013,239.55,1
244.1,4.77,1.1994,-0.0049,239.33,1
246.35,5.88,1.199,0.003,240.47,1
244.5,3.94,1.2017,-0.0135,240.56,1
245.59,5.06,1.1998,0.0183,240.53,1
244.56,5.17,1.2,-0.0086,239.39,1
243.92,4.94,1.1998,-0.0004,238.98,1
244.8,7.93,1.2001,0.0017,236.87,1
245.14,6.09,1.1991,0.0094,239.05,1
245.88,2.65,1.2019,-0.0027,243.23,1
244.89,4.72,1.2004,-0.0026,240.17,1
243.91,4.6,1.2003,-0.0069,239.31,1
243.86,5.36,1.2001,0.0179,238.5,1
245.4,5.59,1.2011,0.0059,239.81,1
244.86,5.52,1.201,0.0034,239.34,1
245.99,4.3,1.1997,-0.0124,241.69,1
245.67,5.25,1.1994,0.0099,240.42,1
315.26,4.56,1.9112,190.9101,310.7,1
314.22,2.21,2.4988,0.0067,312.01000000000005,1
317.49,6.41,2.4986,-0.0231,311.08,1
316.46,4.9,2.4993,-0.005,311.56,1
315.84,4.17,2.4993,-0.0044,311.67,1
315.01,5.89,2.5009,-0.0039,309.12,1
315.89,4.53,2.4985,0.0025,311.36,1
313.54,4.45,2.5018,0.003,309.09000000000003,1
314.51,5.63,2.5004,0.0068,308.88,1
314.44,4.9,2.5008,0.0128,309.54,1
315.23,6.02,2.4991,0.0084,309.21000000000004,1
313.78,4.62,2.5002,0.0021,309.16,1
313.92,4.06,2.5005,-0.0147,309.86,1
315.53,4.3,2.4984,-0.0111,311.23,1
314.82,4.1,2.4976,-0.0156,310.72,1
315.21,5.91,2.5004,0.0174,309.29999999999995,1
316.21,4.21,2.4994,0.0138,312.0,1
314.3,4.44,2.5002,0.0043,309.86,1
314.54,5.46,2.4988,-0.0002,309.08000000000004,1
314.9,5.14,2.4984,-0.0037,309.76,1
314.96,3.97,2.4996,0.0071,310.98999999999995,1
315.48,5.75,2.5002,-0.0149,309.73,1
315.27,3.07,2.4998,0.0014,312.2,1
315.77,5.02,2.5003,-0.0113,310.75,1
314.75,6.53,2.5026,0.0088,308.22,1
314.93,3.94,2.5,-0.0086,310.99,1
316.34,3.55,2.4983,-0.0024,312.79,1
314.99,3.6,2.5018,-0.015,311.39,1
314.24,4.79,2.4987,0.0034,309.45,1
314.67,4.18,2.4998,-0.0081,310.49,1
316.3,3.98,2.5015,-0.0137,312.32,1
313.56,6.31,2.4996,-0.0066,307.25,1
315.89,4.91,2.4998,-0.007,310.98,1
315.54,4.4,2.4998,-0.0094,311.14000000000004,1
315.71,4.72,2.502,-0.0091,310.98999999999995,1
313.24,4.79,2.4989,0.0173,308.45,1
314.16,4.34,2.4999,-0.0061,309.82000000000005,1
315.25,6.14,2.4993,0.007,309.11,1
313.7,5.15,2.5012,-0.0068,308.55,1
316.31,4.79,2.4989,0.0101,311.52,1
314.7,2.9,2.5006,-0.0027,311.8,1
315.71,2.3,2.4985,0.0273,313.41,1
316.12,2.2,2.4995,0.0004,313.92,1
314.16,6.54,2.5005,0.0045,307.62,1
315.47,4.16,2.4987,-0.0193,311.31,1
315.93,3.89,2.4991,-0.0157,312.04,1
312.93,4.36,2.5011,-0.0038,308.57,1
315.95,4.11,2.499,-0.0043,311.84,1
313.86,4.23,2.5006,0.0029,309.63,1
314.53,5.36,2.4979,0.0176,309.17,1
315.82,4.58,2.5014,0.0102,311.24,1
315.56,5.13,2.5001,0.013,310.43,1
315.51,3.77,2.4997,-0.0145,311.74,1
313.69,5.34,2.499,-0.0117,308.35,1
315.06,5.79,2.4987,-0.0158,309.27,1
316.34,3.91,2.4995,0.0266,312.42999999999995,1
314.82,4.2,2.5002,-0.0211,310.62,1
314.81,5.02,2.4996,0.0204,309.79,1
316.42,4.24,2.4996,0.0143,312.18,1
313.42,4.39,2.5005,-0.0141,309.03000000000003,1
316.48,5.58,2.499,-0.0112,310.90000000000003,1
316.07,4.76,2.5019,0.004,311.31,1
314.52,4.45,2.4998,-0.0105,310.07,1
315.65,3.71,2.4987,-0.0095,311.94,1
314.54,4.5,2.4992,-0.0052,310.04,1
314.62,5.7,2.5002,0.0045,308.92,1
315.93,4.53,2.4983,-0.0076,311.40000000000003,1
313.86,5.85,2.5004,0.0028,308.01,1
317.35,4.9,2.5003,0.0171,312.45000000000005,1
315.64,5.7,2.5012,0.0028,309.94,1
315.12,5.22,2.5006,-0.0028,309.9,1
315.28,5.44,2.499,-0.007,309.84,1
315.89,5.65,2.4997,0.0071,310.24,1
313.08,4.41,2.5001,-0.0097,308.67,1
314.98,5.27,2.4997,-0.0064,309.71000000000004,1
315.2,5.13,2.4996,0.0044,310.07,1
315.81,6.37,2.5015,0.0078,309.44,1
313.86,4.77,2.5005,0.0172,309.09000000000003,1
317.07,4.72,2.4982,0.011,312.35,1
313.87,4.95,2.4994,0.0093,308.92,1
315.43,7.02,2.5004,0.0044,308.41,1
313.27,4.71,2.4991,0.0007,308.56,1
314.47,5.52,2.5008,-0.0009,308.95000000000005,1
316.29,5.23,2.5008,0.0127,311.06,1
315.56,4.81,2.4993,-0.019,310.75,1
314.29,3.1,2.5006,0.0011,311.19,1
316.47,5.87,2.4982,-0.009,310.6,1
315.26,4.6,2.5014,0.0124,310.66,1
316.57,5.86,2.4989,-0.0051,310.71,1
314.16,5.99,2.4992,0.0037,308.17,1
315.65,5.37,2.5008,-0.0153,310.28,1
314.34,4.57,2.5016,-0.0044,309.77,1
314.14,3.77,2.4998,-0.0109,310.37,1
315.37,5.77,2.4996,-0.0111,309.6,1
313.96,4.73,2.4997,0.009,309.23,1
313.02,5.07,2.4991,-0.0107,307.95,1
314.98,5.29,2.4995,-0.0026,309.69,1
315.07,5.15,2.5001,0.023,309.92,1
313.87,5.4,2.5002,-0.0021,308.47,1
312.7,4.72,2.5015,-0.001,307.98,1
314.61,4.37,2.4999,-0.0012,310.24,1
316.61,6.12,2.4985,0.0125,310.49,1
314.63,5.83,2.4979,-0.0014,308.8,1
315.17,6.11,2.5016,-0.0139,309.06,1
313.2,4.15,2.5005,-0.0009,309.05,1
315.41,6.61,2.4999,-0.0002,308.8,1
314.93,4.31,2.5008,0.0174,310.62,1
314.83,4.04,2.4991,0.0113,310.79,1
315.01,3.9,2.5005,-0.0072,311.11,1
315.31,5.32,2.4994,0.0078,309.99,1
314.82,4.5,2.4985,-0.0008,310.32,1
314.71,6.51,2.4994,0.0089,308.2,1
312.95,4.85,2.5001,-0.0102,308.1,1
314.84,4.82,2.5004,-0.0053,310.02,1
314.8,5.15,2.5004,-0.0021,309.65000000000003,1
313.5,4.11,2.5012,0.0041,309.39,1
316.25,5.56,2.5015,-0.0012,310.69,1
316.26,4.92,2.5006,0.0206,311.34,1
315.5,4.59,2.5014,0.0014,310.91,1
315.57,4.87,2.5002,-0.0048,310.7,1
317.13,2.94,2.501,-0.0026,314.19,1
314.7,3.58,2.4985,-0.0062,311.12,1
315.0,4.95,2.5005,0.0209,310.05,1
315.37,6.21,2.501,-0.0112,309.16,1
316.09,3.58,2.4988,0.0072,312.51,1
313.65,5.82,2.5,-0.0087,307.83,1
315.59,5.12,2.5002,-0.0065,310.47,1
315.38,6.2,2.5002,0.0074,309.18,1
315.82,3.42,2.5007,-0.0002,312.4,1
313.84,5.15,2.4999,-0.0143,308.69,1
314.82,4.68,2.5002,-0.0075,310.14,1
314.46,3.27,2.5007,-0.0041,311.19,1
314.45,5.5,2.4988,-0.0096,308.95,1
314.14,5.7,2.4995,0.0159,308.44,1
315.15,5.37,2.4984,-0.0166,309.78,1
315.34,4.33,2.4994,-0.004,311.01,1
315.3,4.27,2.501,0.0143,311.03000000000003,1
314.23,5.71,2.4999,0.0079,308.52000000000004,1
315.13,4.03,2.4988,-0.0021,311.1,1
315.41,3.99,2.4981,-0.0082,311.42,1
316.87,3.08,2.5,-0.004,313.79,1
314.64,7.53,2.5003,-0.0045,307.11,1
315.3,4.18,2.5,0.0032,311.12,1
315.67,4.46,2.4999,0.0092,311.21000000000004,1
315.85,5.92,2.4998,0.0008,309.93,1
313.53,3.15,2.5018,-0.0086,310.38,1
314.95,4.71,2.5013,0.0043,310.24,1
315.85,5.74,2.5014,0.0014,310.11,1
316.93,6.71,2.5004,-0.0027,310.22,1
315.42,5.77,2.5009,-0.0098,309.65000000000003,1
316.56,5.57,2.4991,-0.006,310.99,1
315.86,6.16,2.4993,-0.0059,309.7,1
315.08,4.78,2.4993,-0.0025,310.3,1
313.55,4.5,2.4998,-0.0043,309.05,1
315.58,5.53,2.4985,0.005,310.05,1
315.34,6.1,2.4994,-0.0088,309.23999999999995,1
314.5,5.67,2.4998,0.0033,308.83,1
314.98,5.63,2.5011,0.0178,309.35,1
315.04,6.78,2.4996,-0.0014,308.26000000000005,1
315.75,3.49,2.5012,-0.0026,312.26,1
315.35,5.83,2.4983,-0.0048,309.52000000000004,1
314.7,4.78,2.5,-0.0147,309.92,1
315.38,5.22,2.5015,-0.0031,310.16,1
315.15,4.38,2.4985,0.004,310.77,1
315.54,4.72,2.5004,0.0088,310.82,1
317.71,4.75,2.4979,-0.0051,312.96,1
316.08,3.62,2.4996,0.0029,312.46,1
315.94,4.15,2.5025,0.0085,311.79,1
316.83,4.48,2.4997,0.0007,312.35,1
315.11,6.71,2.4999,-0.0037,308.40000000000003,1
313.21,4.71,2.5003,-0.0109,308.5,1
315.15,5.07,2.5011,0.0012,310.08,1
315.33,4.8,2.4987,-0.0069,310.53,1
315.22,4.96,2.5,-0.0106,310.26000000000005,1
315.46,4.86,2.4997,-0.0028,310.6,1
315.99,5.16,2.5004,0.0025,310.83,1
314.35,4.94,2.5,0.0213,309.41,1
316.1,5.43,2.5024,0.0177,310.67,1
315.02,5.44,2.5,0.0068,309.58,1
313.89,3.66,2.5006,-0.0203,310.23,1
314.06,5.31,2.4997,-0.0068,308.75,1
315.51,4.07,2.4989,0.0011,311.44,1
315.34,4.28,2.4993,-0.0047,311.06,1
315.0,6.19,2.4991,-0.0026,308.81,1
315.52,4.81,2.5002,0.011,310.71,1
315.57,5.69,2.4993,0.0181,309.88,1
316.15,5.45,2.4991,0.0099,310.7,1
316.23,4.77,2.4992,0.0159,311.46000000000004,1
315.36,4.22,2.5005,-0.0007,311.14,1
314.71,4.95,2.5012,0.0067,309.76,1
315.22,4.31,2.5009,-0.0123,310.91,1
315.13,4.1,2.5019,-0.0119,311.03,1
315.89,4.16,2.4996,-0.0112,311.73,1
315.07,4.25,2.4984,-0.002,310.82,1
314.85,4.47,2.4983,-0.0041,310.38,1
315.9,5.83,2.4996,-0.0107,310.07,1
317.11,5.6,2.4991,-0.0102,311.51,1
315.42,5.72,2.4993,-0.0037,309.7,1
316.21,4.29,2.5011,-0.0026,311.92,1
314.6,5.19,2.5007,-0.0041,309.41,1
313.81,5.93,2.4982,-0.0019,307.88,1
313.61,5.16,2.5005,0.021,308.45,1
315.43,5.85,2.4986,0.003,309.58,1
313.54,4.81,2.4999,-0.0046,308.73,1
315.55,4.74,2.5008,-0.0075,310.81,1
313.87,3.26,2.5017,0.0079,310.61,1
314.23,5.51,2.5006,0.0063,308.72,1
315.78,4.04,2.501,-0.0071,311.73999999999995,1
315.55,5.97,2.4997,0.0041,309.58,1
316.41,6.46,2.4991,0.0016,309.95000000000005,1
313.65,6.17,2.498,-0.0218,307.48,1
315.63,5.79,2.5004,-0.0087,309.84,1
316.32,6.23,2.5003,-0.0042,310.09,1
312.57,3.98,2.4993,-0.0124,308.59,1
314.46,7.53,2.5002,-0.0178,306.93,1
315.29,4.71,2.4996,-0.0061,310.58000000000004,1
315.18,5.55,2.4992,-0.0161,309.63,1
315.59,4.52,2.4998,0.0042,311.07,1
313.62,4.08,2.4989,-0.0003,309.54,1
313.35,3.67,2.5006,-0.0028,309.68,1
313.18,5.29,2.4996,-0.0098,307.89,1
316.0,5.33,2.4996,0.0099,310.67,1
315.59,4.57,2.4987,0.0008,311.02,1
315.77,4.8,2.4991,0.0016,310.97,1
313.11,5.42,2.5001,-0.0144,307.69,1
314.84,6.56,2.501,0.0123,308.28,1
315.25,5.12,2.502,0.01,310.13,1
314.51,4.6,2.4989,-0.0022,309.91,1
314.76,4.89,2.4985,0.0065,309.87,1
315.2,5.27,2.4995,0.0039,309.93,1
316.89,5.47,2.4978,-0.0196,311.42,1
317.18,5.11,2.4999,-0.0142,312.07,1
314.54,5.0,2.4999,0.0086,309.54,1
316.52,5.19,2.5005,0.0117,311.33,1
315.46,4.82,2.5002,-0.0053,310.64,1
315.99,5.27,2.4999,0.011,310.72,1
314.19,3.7,2.5,-0.0025,310.49,1
315.71,6.72,2.4985,0.0115,308.98999999999995,1
315.11,6.44,2.501,0.0117,308.67,1
315.04,5.0,2.5004,0.0018,310.04,1
313.99,3.83,2.5008,-0.0,310.16,1
316.13,3.97,2.5002,0.0191,312.16,1
316.65,5.61,2.4994,0.0162,311.04,1
313.38,4.55,2.4994,-0.0077,308.83,1
315.93,3.9,2.5004,-0.0146,312.03000000000003,1
314.45,2.5,2.4993,-0.0112,311.95,1
315.4,5.25,2.501,-0.0102,310.15,1
314.93,4.53,2.4982,0.0071,310.40000000000003,1
314.15,4.17,2.4988,-0.0078,309.98,1
312.42,4.98,2.5,0.0092,307.44,1
313.16,5.75,2.4992,0.0016,307.41,1
315.22,5.7,2.5009,-0.0067,309.52000000000004,1
316.39,3.35,2.5001,0.003,313.04,1
315.55,4.72,2.5004,0.0136,310.83,1
314.64,5.71,2.4999,-0.0053,308.93,1
315.21,5.46,2.5002,0.0006,309.75,1
315.39,5.53,2.5008,0.0056,309.86,1
314.89,5.09,2.4996,-0.0015,309.8,1
315.12,4.95,2.5006,-0.005,310.17,1
317.63,3.43,2.4992,-0.0005,314.2,1
313.75,3.32,2.5021,0.0022,310.43,1
315.95,5.0,2.4984,0.0051,310.95,1
314.62,3.13,2.4997,0.0237,311.49,1
312.17,4.03,2.5008,-0.0026,308.14000000000004,1
315.43,5.25,2.5001,0.0017,310.18,1
315.18,3.51,2.4997,-0.0015,311.67,1
316.1,6.15,2.5007,0.0119,309.95000000000005,1
315.96,5.49,2.4996,-0.0007,310.47,1
315.12,4.22,2.501,0.004,310.9,1
314.53,5.24,2.4984,-0.0118,309.29,1
315.66,3.37,2.4991,0.0024,312.29,1
313.43,5.03,2.5011,0.004,308.40000000000003,1
313.52,4.75,2.4991,0.0035,308.77,1
314.08,4.09,2.498,0.0074,309.99,1
313.38,4.85,2.4988,-0.0076,308.53,1
314.86,4.72,2.4986,0.0094,310.14,1
314.47,6.0,2.5012,0.0094,308.47,1
313.84,4.54,2.4988,-0.0125,309.29999999999995,1
316.93,5.78,2.5012,0.0066,311.15000000000003,1
314.82,4.33,2.4992,-0.0213,310.49,1
315.43,6.73,2.5013,-0.0007,308.7,1
315.16,6.17,2.5008,-0.0069,308.99,1
315.02,4.05,2.4992,0.0239,310.97,1
315.7,3.18,2.5001,0.0102,312.52,1
315.03,5.26,2.4996,-0.0004,309.77,1
313.96,4.98,2.4997,0.004,308.98,1
314.64,5.81,2.5005,0.0082,308.83,1
315.29,5.71,2.4996,0.0085,309.58000000000004,1
314.7,6.98,2.4989,-0.0027,307.72,1
312.86,5.21,2.5016,0.0072,307.65000000000003,1
313.47,4.93,2.5003,0.0054,308.54,1
314.89,5.42,2.4997,-0.0214,309.47,1
316.2,4.22,2.5001,-0.0168,311.98,1
314.75,6.09,2.5003,-0.0089,308.66,1
314.57,4.8,2.5002,-0.0069,309.77,1
315.67,4.68,2.5018,-0.0037,310.99,1
314.2,6.69,2.4999,0.0026,307.51,1
315.25,5.45,2.4995,-0.0046,309.8,1
314.43,4.57,2.4994,-0.0265,309.86,1
313.56,4.92,2.5008,-0.0031,308.64,1
315.16,5.71,2.5012,0.0191,309.45000000000005,1
312.01,5.54,2.5001,-0.0099,306.47,0
307.76,6.1,2.5007,0.0055,301.66,0
306.55,3.25,2.502,-0.0147,303.3,0
303.14,4.54,2.5021,-0.0027,298.6,0
300.3,4.03,2.4998,-0.0019,296.27000000000004,0
296.34,3.48,2.4989,-0.0173,292.86,0
292.88,4.0,2.4998,-0.0065,288.88,0
291.74,3.05,2.5003,0.0213,288.69,0
288.31,4.08,2.5001,0.0007,284.23,0
284.26,4.58,2.4993,0.0113,279.68,0
280.68,4.18,2.5016,-0.0185,276.5,0
280.74,4.35,2.4993,-0.0023,276.39,0
276.99,5.96,2.5026,-0.0074,271.03000000000003,0
272.58,4.16,2.4996,-0.0005,268.42,0
270.68,3.84,2.4991,-0.0029,266.84000000000003,0
268.96,4.18,2.5004,-0.0201,264.78,0
264.46,3.56,2.5014,0.0152,260.9,0
261.61,3.49,2.4993,-0.0096,258.12,0
259.27,5.42,2.499,-0.0104,253.85,0
256.74,1.77,2.4998,0.0051,254.97,0
253.31,3.58,2.4995,-0.0017,249.73,0
251.35,4.63,2.5,0.0001,246.72,0
248.92,3.18,2.5006,0.0171,245.74,0
249.22,3.79,2.5005,-0.0019,245.43,0
244.77,3.75,2.5019,-0.0026,241.02,0
242.42,3.47,2.4994,0.0068,238.95,0
241.3,4.17,2.5001,0.0188,237.13,0
238.37,4.78,2.5005,0.018,233.59,0
234.93,3.57,2.4996,0.0075,231.36,0
233.67,2.99,2.4993,-0.0139,230.68,0
231.15,4.0,2.4979,-0.0087,227.15,0
228.23,3.48,2.4996,0.0053,224.75,0
225.46,5.1,2.4992,0.0106,220.36,0
225.09,2.29,2.4996,0.0002,222.8,0
219.73,1.07,2.5016,-0.0008,218.66,0
219.57,2.55,2.4985,-0.0022,217.02,0
216.13,2.98,2.5014,0.0002,213.15,0
215.73,4.15,2.5002,0.0196,211.58,0
212.06,2.94,2.5004,-0.0129,209.12,0
209.26,2.28,2.5006,-0.0057,206.98,0
208.95,1.85,2.4996,-0.017,207.1,0
208.75,3.22,2.4993,0.0111,205.53,0
204.32,4.16,2.5018,0.0006,200.16,0
200.98,2.79,2.4999,0.0204,198.19,0
200.26,4.8,2.4996,0.0153,195.46,0
198.26,3.28,2.5011,-0.0054,194.98,0
195.23,4.05,2.4996,-0.0166,191.18,0
194.28,2.39,2.5004,-0.0171,191.89,0
193.96,3.59,2.5009,0.0169,190.37,0
191.69,1.62,2.5005,0.0057,190.07,0
188.59,1.47,2.4995,-0.0107,187.12,0
186.27,1.24,2.5009,0.0069,185.03,0
185.27,5.07,2.4996,-0.0165,180.2,0
183.61,2.67,2.4975,0.0075,180.94000000000003,0
181.67,2.74,2.4998,0.008,178.92999999999998,0
179.03,3.1,2.5014,0.0006,175.93,0
177.59,0.9,2.5002,0.0227,176.69,0
176.26,3.39,2.4992,-0.0093,172.87,0
173.03,2.16,2.5008,-0.0214,170.87,0
174.94,2.75,2.5001,-0.0155,172.19,0
169.56,3.79,2.5014,-0.0035,165.77,0
170.33,3.1,2.5,0.0011,167.23000000000002,0
166.48,0.57,2.4993,-0.0066,165.91,0
164.11,0.94,2.4989,0.0067,163.17000000000002,0
163.7,1.78,2.5,0.0031,161.92,0
160.75,3.36,2.5023,0.0116,157.39,0
160.36,0.61,2.4995,0.0113,159.75,0
158.85,0.85,2.5022,-0.0114,158.0,0
160.03,1.4,2.4993,0.0051,158.63,0
155.14,2.53,2.5009,0.0034,152.61,0
156.16,2.09,2.5001,0.0069,154.07,0
152.3,0.63,2.4984,0.0024,151.67000000000002,0
149.39,2.62,2.4996,0.0114,146.76999999999998,0
150.71,1.6,2.5,0.0062,149.11,0
149.13,0.58,2.5006,-0.0211,148.54999999999998,0
147.53,3.03,2.5002,0.0087,144.5,0
144.23,1.52,2.4995,0.003,142.70999999999998,0
142.25,1.84,2.5003,0.024,140.41,0
143.01,2.04,2.5011,0.0052,140.97,0
141.86,2.05,2.5002,0.0132,139.81,0
138.46,0.44,2.5023,0.0146,138.02,0
137.92,1.53,2.4995,0.0109,136.39,0
138.33,1.2,2.5002,0.0035,137.13000000000002,0
135.12,1.99,2.5,-0.0099,133.13,0
134.47,1.35,2.5009,-0.0092,133.12,0
131.82,3.32,2.5014,0.0012,128.5,0
130.85,-0.58,2.4989,-0.0089,131.43,0
130.15,2.62,2.4997,-0.0068,127.53,0
129.87,2.41,2.5002,-0.0046,127.46,0
129.44,1.02,2.5,0.0064,128.42,0
125.05,3.1,2.5008,-0.0035,121.95,0
124.9,2.12,2.4976,0.0097,122.78,0
124.15,0.97,2.4988,0.0053,123.18,0
123.59,1.81,2.5018,0.0118,121.78,0
120.25,3.01,2.4986,0.0026,117.24,0
119.42,3.36,2.5015,0.0055,116.06,0
118.6,2.25,2.4993,-0.0025,116.35,0
116.8,3.77,2.5005,-0.0068,113.03,0
117.46,-0.57,2.5,0.0058,118.03,0
116.58,-0.21,2.5005,-0.0001,116.79,0
112.49,1.33,2.5001,0.0069,111.16,0
112.12,2.37,2.4994,0.0028,109.75,0
110.41,0.71,2.5004,-0.0005,109.7,0
110.77,0.07,2.4976,0.007,110.7,0
111.92,2.62,2.5012,0.0026,109.3,0
107.81,1.15,2.4994,-0.0034,106.66,0
106.3,-0.09,2.5024,0.0,106.39,0
107.49,2.38,2.4991,-0.0043,105.11,0
105.48,2.59,2.499,-0.0119,102.89,0
105.56,2.24,2.4994,-0.0073,103.32,0
102.28,1.4,2.5,-0.001,100.88,0
102.07,0.95,2.5011,0.0062,101.12,0
103.34,2.65,2.4994,0.001,100.69,0
99.89,1.19,2.4973,0.0003,98.7,0
99.69,1.3,2.5,0.0082,98.39,0
97.1,1.29,2.5006,0.0088,95.81,0
97.1,3.22,2.5007,-0.0106,93.88,0
95.33,0.89,2.499,0.0051,94.44,0
96.76,1.54,2.4999,-0.004,95.22,0
94.58,-0.08,2.4994,0.0091,94.66,0
92.37,1.48,2.4994,-0.009,90.89,0
93.11,2.69,2.4993,0.0044,90.42,0
91.71,1.96,2.4994,-0.0282,89.75,0
90.74,2.42,2.5005,-0.0208,88.32,0
88.31,3.1,2.5017,-0.0039,85.21000000000001,0
88.12,3.13,2.5005,0.0103,84.99000000000001,0
86.65,1.5,2.5016,0.0255,85.15,0
85.73,3.74,2.5008,-0.0124,81.99000000000001,0
84.88,0.33,2.5019,-0.007,84.55,0
86.7,0.89,2.4994,0.002,85.81,0
86.31,1.23,2.4999,0.0179,85.08,0
81.52,0.7,2.4988,0.0279,80.82,0
82.48,2.32,2.5004,0.0049,80.16000000000001,0
80.93,2.39,2.5016,0.0072,78.54,0
81.05,0.91,2.4992,0.0081,80.14,0
79.84,1.4,2.4999,-0.0065,78.44,0
79.97,1.7,2.5003,0.0098,78.27,0
78.13,0.36,2.4999,0.0138,77.77,0
78.34,0.87,2.4986,0.0001,77.47,0
75.68,-0.14,2.5018,0.0109,75.82000000000001,0
76.22,-0.51,2.5001,0.0043,76.73,0
75.07,1.54,2.5012,0.0002,73.52999999999999,0
73.76,-0.09,2.4989,-0.0103,73.85000000000001,0
73.04,-0.87,2.4998,-0.0096,73.91000000000001,0
74.26,0.95,2.5001,0.0011,73.31,0
73.8,1.31,2.5017,0.0047,72.49,0
73.2,0.47,2.4984,0.0008,72.73,0
71.62,0.8,2.4998,0.0101,70.82000000000001,0
67.55,0.31,2.5007,-0.0057,67.24,0
69.2,1.54,2.5005,-0.003,67.66,0
68.96,2.07,2.4998,-0.0006,66.89,0
67.34,3.21,2.4977,0.0049,64.13000000000001,0
68.86,0.72,2.5008,-0.0033,68.14,0
68.36,0.53,2.4988,-0.0029,67.83,0
66.73,0.44,2.4988,-0.0067,66.29,0
65.98,-0.17,2.5021,0.0097,66.15,0
66.22,0.86,2.498,-0.0028,65.36,0
64.28,2.88,2.5012,-0.0045,61.4,0
64.13,0.31,2.5003,-0.0018,63.81999999999999,0
61.81,0.61,2.5006,-0.0044,61.2,0
61.12,-0.96,2.4995,0.0046,62.08,0
61.06,1.54,2.4993,-0.0015,59.52,0
61.47,1.18,2.5007,-0.0075,60.29,0
59.37,0.73,2.5013,-0.0022,58.64,0
59.48,1.12,2.4992,-0.0016,58.36,0
58.71,1.56,2.5019,0.0073,57.15,0
58.95,1.32,2.5009,0.001,57.63,0
57.13,0.13,2.499,0.0,57.0,0
57.89,-0.38,2.4979,-0.0058,58.27,0
57.72,1.52,2.4984,0.0098,56.2,0
55.81,1.57,2.4984,-0.0014,54.24,0
55.97,0.38,2.4995,-0.0046,55.59,0
54.69,2.94,2.5015,0.015,51.75,0
54.64,0.31,2.4989,-0.0041,54.33,0
54.22,-0.48,2.4998,-0.0039,54.7,0
54.09,1.46,2.4988,-0.0032,52.63,0
53.07,-0.49,2.4992,-0.0095,53.56,0
53.36,1.64,2.5003,0.001,51.72,0
50.39,0.24,2.4984,-0.0158,50.15,0
50.43,1.49,2.4981,-0.0141,48.94,0
51.2,-0.77,2.4978,0.0079,51.970000000000006,0
50.27,0.45,2.4997,0.006,49.82,0
49.22,1.12,2.5001,-0.0027,48.1,0
49.18,2.05,2.5012,-0.0042,47.13,0
46.77,0.75,2.501,-0.0047,46.02,0
49.16,0.49,2.5002,-0.0071,48.67,0
48.39,2.07,2.5003,-0.0018,46.32,0
47.37,0.87,2.5013,0.0122,46.5,0
48.14,2.07,2.5003,0.0112,46.07,0
46.42,0.22,2.5014,0.023,46.2,0
46.3,0.01,2.5011,0.0149,46.29,0
46.52,-0.09,2.5005,-0.0177,46.61000000000001,0
46.08,-0.73,2.5009,0.014,46.81,0
45.68,0.83,2.5005,-0.0028,44.85,0
47.21,0.96,2.5003,0.0106,46.25,0
44.53,0.85,2.5017,0.0042,43.68,0
42.0,0.44,2.4982,-0.0065,41.56,0
43.25,0.73,2.4995,-0.004,42.52,0
44.31,0.83,2.4988,-0.0068,43.48,0
42.65,-1.57,2.5003,-0.007,44.22,0
41.01,0.37,2.5012,-0.0111,40.64,0
42.28,2.51,2.4991,0.0049,39.77,0
42.47,-0.06,2.4991,-0.0059,42.53,0
41.41,2.65,2.5013,0.0114,38.76,0
40.7,-0.31,2.4999,-0.0014,41.010000000000005,0
39.28,-0.7,2.4992,-0.0004,39.98,0
39.41,0.62,2.4995,0.0087,38.79,0
39.66,-0.12,2.5001,-0.0001,39.78,0
39.84,-0.48,2.4989,-0.0104,40.32,0
35.69,-0.41,2.4997,-0.0063,36.1,0
37.68,1.89,2.5023,-0.0071,35.79,0
37.77,0.49,2.4989,0.0046,37.28,0
34.8,-1.03,2.4983,-0.0128,35.83,0
36.99,0.46,2.4995,0.0215,36.53,0
36.17,0.33,2.5003,0.002,35.84,0
35.69,1.45,2.5009,-0.0159,34.239999999999995,0
37.98,-0.51,2.5015,-0.013,38.49,0
39.84,3.11,2.5006,0.0102,36.73,0
35.36,0.43,2.5014,0.0037,34.93,0
33.41,2.2,2.4992,0.0007,31.21,0
34.01,1.84,2.4987,-0.0115,32.169999999999995,0
32.78,2.21,2.5012,-0.0073,30.57,0
34.15,0.41,2.5002,0.0056,33.74,0
32.56,0.53,2.5005,-0.0106,32.03,0
32.4,0.83,2.5016,-0.0027,31.57,0
31.41,-0.16,2.4992,0.007,31.57,0
32.54,0.82,2.4993,0.0055,31.72,0
31.85,1.53,2.4993,-0.0029,30.32,0
30.16,-0.23,2.4997,0.0012,30.39,0
30.24,1.5,2.4997,-0.0076,28.74,0
30.55,0.19,2.4974,-0.027,30.36,0
31.49,1.21,2.5002,0.015,30.28,0
29.75,-1.1,2.5004,-0.0027,30.85,0
30.71,1.06,2.4996,0.006,29.65,0
29.55,0.7,2.4994,-0.0067,28.85,0
31.13,0.96,2.5015,-0.0024,30.17,0
31.51,0.46,2.5001,-0.0055,31.05,0
27.6,0.08,2.5008,-0.0008,27.520000000000003,0
27.19,-1.11,2.5012,-0.0055,28.3,0
30.37,-0.04,2.5011,-0.0162,30.41,0
